onset_time,offset_time,duration_s,subject_id
2030.08264,2030.26318,0.18053999999983716,subject-7
2047.14307,2047.28369,0.14061999999989894,subject-7
2047.34399,2047.49133,0.1473399999999856,subject-7
2051.16187,2051.34937,0.1875,subject-7
404.991,405.11856,0.12756000000001677,subject-8
410.51099,410.67819,0.1671999999999798,subject-8
413.0697,413.237,0.16730000000001155,subject-8
414.4761,414.62335,0.1472500000000423,subject-8
419.44629,419.54681,0.10052000000001726,subject-8
423.05667,423.19061,0.1339399999999955,subject-8
429.57419,429.74829,0.1741000000000099,subject-8
430.5784,430.79327,0.214870000000019,subject-8
437.82648,438.0274,0.20091999999999643,subject-8
438.38873,438.59683,0.20810000000000173,subject-8
440.92755,441.10867,0.18112000000002126,subject-8
446.52097,446.68161,0.16064000000000078,subject-8
449.78964,449.97049,0.18084999999996398,subject-8
458.12903,458.32324,0.19420999999999822,subject-8
458.79846,458.97952,0.18106000000000222,subject-8
459.36804,459.56247,0.1944300000000112,subject-8
465.67111,465.88565,0.2145399999999995,subject-8
467.11832,467.29199,0.17367000000001553,subject-8
468.73871,468.94012,0.20140999999995302,subject-8
470.54776,470.71515,0.1673900000000117,subject-8
475.62503,475.82581,0.20078000000000884,subject-8
477.37994,477.60767,0.2277300000000082,subject-8
478.78671,478.96735,0.1806399999999826,subject-8
485.71939,485.89352,0.17413000000004786,subject-8
489.16867,489.34317,0.17449999999996635,subject-8
500.19394,500.40869,0.2147499999999809,subject-8
505.88779,506.08896,0.20116999999999052,subject-8
509.10318,509.35767,0.2544899999999757,subject-8
515.15161,515.41962,0.26801000000000386,subject-8
516.84625,517.04022,0.19396999999992204,subject-8
518.93604,519.14368,0.2076399999999694,subject-8
524.8576,525.05176,0.19415999999989708,subject-8
526.99463,527.15472,0.1600899999999683,subject-8
528.93683,529.0976,0.16077000000007047,subject-8
535.31366,535.52789,0.21422999999992953,subject-8
537.02167,537.1825,0.16083000000003267,subject-8
538.46179,538.63599,0.17420000000004165,subject-8
546.15814,546.40588,0.2477400000000216,subject-8
547.1897,547.41064,0.22093999999992775,subject-8
550.27777,550.44513,0.1673599999999169,subject-8
557.66583,557.88019,0.21435999999994237,subject-8
560.12396,560.32501,0.20105000000000928,subject-8
560.98151,561.17572,0.19420999999999822,subject-8
566.93628,567.13727,0.2009899999999334,subject-8
570.65393,570.82129,0.1673600000000306,subject-8
579.99127,580.20563,0.21436000000005606,subject-8
585.8385,586.03302,0.19452000000001135,subject-8
589.24164,589.42224,0.18060000000002674,subject-8
594.05768,594.26532,0.2076399999999694,subject-8
598.4787,598.64557,0.16687000000001717,subject-8
604.38629,604.62054,0.23424999999997453,subject-8
605.6994,605.92041,0.2210099999999784,subject-8
606.32867,606.58313,0.2544599999999946,subject-8
607.2735,607.4942,0.22069999999996526,subject-8
618.19165,618.37213,0.18047999999998865,subject-8
625.09729,625.29858,0.20128999999997177,subject-8
628.84869,629.03619,0.1875,subject-8
629.59863,629.77936,0.18073000000003958,subject-8
635.2525,635.42639,0.17388999999991483,subject-8
637.99188,638.17932,0.1874399999999241,subject-8
645.48688,645.69482,0.20794000000000779,subject-8
661.80444,661.99176,0.1873199999999997,subject-8
662.12555,662.23962,0.1140699999999697,subject-8
662.90948,663.07697,0.16748999999992975,subject-8
671.73785,671.90521,0.1673600000000306,subject-8
672.11292,672.3006,0.1876800000000003,subject-8
676.39307,676.67438,0.2813100000000759,subject-8
678.66364,678.8916,0.2279600000000528,subject-8
680.22461,680.45862,0.23401000000001204,subject-8
682.82336,683.02448,0.20112000000005992,subject-8
686.69519,686.86926,0.1740700000000288,subject-8
689.50812,689.71582,0.2077000000000453,subject-8
699.2276,699.42163,0.19402999999999793,subject-8
709.83765,710.0451,0.20744999999999436,subject-8
713.31421,713.38104,0.06682999999998174,subject-8
713.48822,713.55524,0.06702000000007047,subject-8
718.16992,718.35083,0.18090999999992619,subject-8
722.50415,722.71857,0.21442000000001826,subject-8
729.53064,729.71118,0.18054000000006454,subject-8
730.9436,731.1449,0.2013000000000602,subject-8
732.02905,732.22339,0.19434000000001106,subject-8
737.05304,737.26715,0.21411000000000513,subject-8
738.95526,739.18243,0.22717000000000098,subject-8
740.30139,740.52252,0.22113000000001648,subject-8
745.2583,745.50604,0.2477400000000216,subject-8
746.66504,746.86578,0.20073999999999614,subject-8
749.12335,749.38403,0.26068000000009306,subject-8
749.44464,749.64563,0.2009899999999334,subject-8
749.66565,749.86664,0.2009899999999334,subject-8
751.146,751.33362,0.1876200000000381,subject-8
754.58221,754.75647,0.17426000000000386,subject-8
758.16602,758.39355,0.22753000000000156,subject-8
758.80884,759.00946,0.20061999999995805,subject-8
759.30457,759.49872,0.19415000000003602,subject-8
760.63745,760.86499,0.22754000000009,subject-8
765.39331,765.54736,0.1540499999999838,subject-8
769.41907,769.4859,0.06682999999998174,subject-8
769.53284,769.63977,0.10693000000003394,subject-8
776.91406,777.14874,0.23468000000002576,subject-8
779.35217,779.41949,0.06731999999999516,subject-8
779.42621,779.57361,0.14740000000006148,subject-8
779.6405,779.82794,0.1874400000000378,subject-8
784.91858,785.13312,0.21453999999994267,subject-8
788.96423,789.03821,0.07398000000000593,subject-8
789.26593,789.33276,0.06682999999998174,subject-8
794.91266,795.10687,0.19420999999999822,subject-8
797.23688,797.50494,0.2680599999999913,subject-8
803.98212,804.19653,0.2144100000000435,subject-8
807.55243,807.75323,0.20080000000007203,subject-8
812.33496,812.60266,0.2676999999999907,subject-8
813.97546,814.19025,0.2147899999999936,subject-8
816.7019,816.89636,0.19445999999993546,subject-8
822.71674,822.9317,0.21496000000001914,subject-8
824.61279,824.86066,0.24787000000003445,subject-8
824.96777,825.21564,0.24787000000003445,subject-8
825.87866,826.08661,0.20794999999998254,subject-8
830.05865,830.19916,0.14051000000006297,subject-8
832.0072,832.21533,0.20812999999998283,subject-8
834.05701,834.28522,0.22820999999999003,subject-8
835.44354,835.67834,0.23480000000006385,subject-8
837.91559,838.11646,0.20087000000000899,subject-8
840.23315,840.48785,0.25469999999995707,subject-8
840.8092,841.05713,0.24792999999999665,subject-8
846.50946,846.67023,0.16076999999995678,subject-8
849.47662,849.69757,0.2209500000000162,subject-8
856.30243,856.5166,0.21417000000008102,subject-8
861.14526,861.32611,0.18084999999996398,subject-8
867.43506,867.69604,0.26098000000001775,subject-8
868.8349,869.06934,0.23444000000006326,subject-8
869.20325,869.41064,0.20738999999991847,subject-8
870.26837,870.48944,0.2210699999999406,subject-8
