onset_time,offset_time,duration_s,subject_id
922.87396,922.93451,0.06055000000003474,subject-19
928.06494,928.12531,0.06037000000003445,subject-19
928.13232,928.19257,0.06024999999999636,subject-19
930.17529,930.23566,0.06037000000003445,subject-19
937.45618,937.51666,0.0604799999999841,subject-19
941.26764,941.32782,0.06017999999994572,subject-19
942.04462,942.10486,0.06024000000002161,subject-19
945.2196,945.27991,0.06030999999995856,subject-19
946.63965,946.69989,0.06024000000002161,subject-19
962.19275,962.25281,0.06005999999990763,subject-19
970.56586,970.62592,0.06005999999990763,subject-19
971.03467,971.09497,0.06029999999998381,subject-19
971.12152,971.18213,0.060609999999996944,subject-19
971.34253,971.40308,0.06055000000003474,subject-19
710.47662,710.54358,0.06695999999999458,subject-2
711.58844,711.64844,0.06000000000005912,subject-2
711.70245,711.76263,0.06017999999994572,subject-2
722.62036,722.82825,0.20789000000002034,subject-2
723.44403,723.50433,0.06029999999998381,subject-2
723.57855,723.63873,0.06018000000005941,subject-2
724.67688,724.73737,0.06049000000007254,subject-2
724.83105,724.8913,0.06024999999999636,subject-2
724.99182,725.05219,0.06037000000003445,subject-2
725.23285,725.29321,0.0603600000000597,subject-2
732.56091,732.62097,0.06006000000002132,subject-2
733.59906,733.78668,0.1876200000000381,subject-2
734.35608,734.41632,0.06024000000002161,subject-2
734.54309,734.60382,0.060730000000035034,subject-2
740.54517,740.72565,0.18047999999998865,subject-2
740.94012,741.00739,0.06727000000000771,subject-2
742.53473,742.59491,0.06018000000005941,subject-2
743.74017,743.8006,0.06042999999999665,subject-2
744.75171,744.81177,0.06006000000002132,subject-2
745.06659,745.12695,0.06035999999994601,subject-2
751.40991,751.59039,0.18047999999998865,subject-2
751.80505,751.9989,0.19384999999999764,subject-2
753.23822,753.30542,0.06720000000007076,subject-2
753.42603,753.64679,0.22076000000004115,subject-2
754.14941,754.20972,0.06030999999995856,subject-2
754.3772,754.43744,0.06024000000002161,subject-2
760.05035,760.24469,0.19434000000001106,subject-2
762.33478,762.5285,0.1937199999999848,subject-2
763.01129,763.07135,0.06006000000002132,subject-2
764.39111,764.45142,0.06030999999995856,subject-2
771.2569,771.47125,0.2143500000000813,subject-2
772.79742,772.85779,0.06037000000003445,subject-2
772.95825,773.01849,0.06024000000002161,subject-2
773.16589,773.22675,0.060860000000047876,subject-2
777.79437,778.0423,0.24792999999999665,subject-2
778.54456,778.61157,0.06700999999998203,subject-2
780.8689,780.93573,0.06682999999998174,subject-2
781.67938,781.74603,0.06664999999998145,subject-2
781.86694,781.92731,0.06037000000003445,subject-2
792.26263,792.32294,0.06031000000007225,subject-2
792.49048,792.55066,0.06017999999994572,subject-2
792.5708,792.63123,0.06042999999999665,subject-2
797.38684,797.4873,0.10045999999999822,subject-2
799.08154,799.26917,0.18763000000001284,subject-2
801.27856,801.33887,0.06031000000007225,subject-2
801.53967,801.6001,0.06042999999999665,subject-2
808.22479,808.42566,0.20087000000000899,subject-2
810.50201,810.66937,0.1673599999999169,subject-2
810.77655,810.83704,0.060489999999958854,subject-2
811.90216,811.96234,0.06018000000005941,subject-2
817.9234,818.11804,0.19463999999993575,subject-2
821.72174,821.78876,0.06702000000007047,subject-2
821.82898,821.94226,0.11328000000003158,subject-2
821.96912,822.02966,0.06054000000005999,subject-2
822.14374,822.20398,0.06024000000002161,subject-2
822.47192,822.53198,0.06006000000002132,subject-2
822.59918,822.65948,0.06029999999998381,subject-2
822.91412,822.9743,0.06017999999994572,subject-2
822.98767,823.04797,0.06029999999998381,subject-2
840.82526,840.8855,0.06024000000002161,subject-2
840.99268,841.05298,0.0603000000000975,subject-2
841.24719,841.3075,0.06030999999995856,subject-2
841.32764,841.38794,0.06029999999998381,subject-2
841.58209,841.6424,0.06030999999995856,subject-2
841.68262,841.74286,0.06023999999990792,subject-2
841.86969,841.93048,0.060789999999997235,subject-2
842.21185,842.27216,0.06030999999995856,subject-2
842.86139,842.92194,0.060549999999921056,subject-2
845.60126,845.92261,0.3213499999999385,subject-2
849.48602,849.5531,0.06707999999991898,subject-2
849.78082,849.8678,0.08698000000003958,subject-2
849.96832,850.02844,0.06012000000009721,subject-2
850.70526,850.76556,0.0603000000000975,subject-2
850.86603,850.92633,0.06029999999998381,subject-2
851.0528,851.11383,0.06102999999995973,subject-2
854.46295,854.52966,0.06671000000005733,subject-2
854.7309,854.7912,0.06029999999998381,subject-2
854.81128,854.87158,0.06029999999998381,subject-2
858.58905,858.64948,0.06042999999999665,subject-2
858.6579,858.72961,0.0717099999999391,subject-2
859.30548,859.36597,0.060489999999958854,subject-2
859.47284,859.55359,0.08074999999996635,subject-2
859.75452,859.81476,0.06024000000002161,subject-2
860.04266,860.10284,0.06018000000005941,subject-2
863.11682,863.177,0.06018000000005941,subject-2
864.62439,864.69122,0.06683000000009542,subject-2
865.05249,865.11975,0.06725999999991927,subject-2
866.23853,866.44623,0.2077000000000453,subject-2
866.59955,866.6604,0.06084999999995944,subject-2
867.03558,867.12244,0.08686000000000149,subject-2
867.13586,867.27002,0.13416000000006534,subject-2
867.28351,867.35016,0.06664999999998145,subject-2
867.57812,867.672,0.09388000000001284,subject-2
867.69189,867.8327,0.14081000000010135,subject-2
867.92639,868.00024,0.07384999999999309,subject-2
868.39514,868.45563,0.06049000000007254,subject-2
868.51593,868.57617,0.06024000000002161,subject-2
875.07355,875.13379,0.06024000000002161,subject-2
875.60938,875.82336,0.2139799999999923,subject-2
