CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
59209	399.69302	800176596558	0.48024	0.41412	398.99103	0.70200	902	1	0.46510	0.40623	1	0.47198	0.36442	1	0.46854	0.38533	1	0.20829	0.40115	16.17237	0.95629	1	0.46713	0.42415	17.28833	0.95041	1	-0.07093	0.01776	0.63659	0.00353	1	-0.00788	0.01266	0.61139	0.00348	1	0.50313	0.48250	0	
59210	399.69965	800176663029	0.47999	0.41350	398.99103	0.70862	902	1	0.47398	0.40392	1	0.49116	0.35801	1	0.48257	0.38096	1	0.20825	0.40129	16.17922	0.96334	1	0.46715	0.42422	17.32363	0.95746	1	-0.07093	0.01776	0.63659	0.00355	1	-0.00788	0.01266	0.61139	0.00349	1	0.50313	0.48250	0	START_TRIAL
59211	399.70633	800176729703	0.47975	0.41280	398.99103	0.71530	902	1	0.47396	0.40376	1	0.49144	0.35381	1	0.48270	0.37878	1	0.20854	0.40121	16.38725	0.96359	1	0.46716	0.42426	17.30174	0.96359	1	-0.07058	0.01769	0.63393	0.00365	1	-0.00801	0.01294	0.62503	0.00347	1	0.50313	0.48250	0	
59212	399.71313	800176797763	0.47955	0.41231	398.99103	0.72211	902	1	0.48639	0.40616	1	0.46995	0.36272	1	0.47817	0.38444	1	0.20841	0.40114	16.50963	0.95678	1	0.46718	0.42436	17.35004	0.96266	1	-0.07058	0.01769	0.63393	0.00353	1	-0.00801	0.01294	0.62503	0.00346	1	0.50313	0.48250	0	
59213	399.71945	800176860863	0.47947	0.41203	398.99103	0.72842	902	1	0.48983	0.41365	1	0.47700	0.38187	1	0.48341	0.39776	1	0.20843	0.40116	16.49165	0.95585	1	0.46713	0.42426	16.98325	0.96173	1	-0.07058	0.01769	0.63393	0.00352	1	-0.00801	0.01294	0.62503	0.00346	1	0.50313	0.48250	0	
59214	399.72614	800176927943	0.47939	0.41169	398.99103	0.73511	902	1	0.49047	0.41821	1	0.47677	0.38652	1	0.48362	0.40236	1	0.20848	0.40102	16.35388	0.94880	1	0.46741	0.42433	17.40762	0.95468	1	-0.06750	0.01693	0.60667	0.00354	1	-0.00795	0.01299	0.62762	0.00342	1	0.50313	0.48250	0	
59215	399.73291	800176995646	0.47920	0.41087	398.99103	0.74188	902	1	0.48962	0.39937	1	0.46110	0.37441	1	0.47536	0.38689	1	0.20855	0.40101	16.06660	0.94855	1	0.46743	0.42421	17.25665	0.94855	1	-0.06750	0.01693	0.60667	0.00353	1	-0.00795	0.01299	0.62762	0.00345	1	0.50313	0.48250	0	
59216	399.73962	800177062565	0.47915	0.41005	398.99103	0.74860	902	1	0.49196	0.40288	1	0.46407	0.37215	1	0.47802	0.38752	1	0.20864	0.40106	16.06561	0.94243	1	0.46753	0.42438	17.56926	0.94243	1	-0.06750	0.01693	0.60667	0.00358	1	-0.00795	0.01299	0.62762	0.00345	1	0.50313	0.48250	0	
59217	399.74628	800177129148	0.47909	0.40923	398.99103	0.75525	902	1	0.49251	0.40696	1	0.46395	0.37634	1	0.47823	0.39165	1	0.20871	0.40099	15.69242	0.93630	1	0.46759	0.42438	17.58461	0.93630	1	-0.06750	0.01693	0.60667	0.00354	1	-0.00795	0.01299	0.62762	0.00344	1	0.50313	0.48250	0	
59218	399.75287	800177195120	0.47920	0.40870	398.99103	0.76184	902	1	0.49492	0.41086	1	0.46722	0.39192	1	0.48107	0.40139	1	0.20886	0.40096	16.00289	0.93630	1	0.46776	0.42453	17.11615	0.93630	1	-0.06750	0.01693	0.60667	0.00353	1	-0.00795	0.01299	0.62762	0.00348	1	0.50313	0.48250	0	
59219	399.75995	800177266015	0.47934	0.40836	398.99103	0.76892	902	1	0.49754	0.40833	1	0.46598	0.39335	1	0.48176	0.40084	1	0.20871	0.40099	15.69242	0.93630	1	0.46757	0.42449	17.58285	0.93630	1	-0.06750	0.01693	0.60667	0.00354	1	-0.00795	0.01299	0.62762	0.00349	1	0.50313	0.48250	0	
59220	399.76630	800177329382	0.47948	0.40806	398.99103	0.77527	902	1	0.49754	0.40833	1	0.46598	0.39335	1	0.48176	0.40084	1	0.20849	0.40108	16.24933	0.93630	1	0.46757	0.42449	17.58285	0.93630	1	-0.06750	0.01693	0.60667	0.00351	1	-0.00795	0.01299	0.62762	0.00348	1	0.50313	0.48250	0	
