CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
104770	707.16766	2619350236872	0.55614	0.52592	706.88635	0.24786	569	0	0.56467	0.52911	1	0.53893	0.52718	1	0.55180	0.52815	1	0.43695	0.52091	9.66990	1.13733	1	0.67727	0.49221	11.46726	1.14652	1	-0.01734	-0.00592	0.70521	0.00347	1	0.04616	0.00041	0.67950	0.00305	1	0.51667	0.46667	0	
104771	707.17432	2619350303627	0.55767	0.51679	706.88635	0.24786	569	0	0.56125	0.50555	1	0.56019	0.49148	1	0.56072	0.49852	1	0.43723	0.52111	10.29052	1.14652	1	0.67736	0.49219	11.16615	1.15571	1	-0.01734	-0.00592	0.70521	0.00331	1	0.04616	0.00041	0.67950	0.00302	1	0.51667	0.46667	0	START_TRIAL
104772	707.18079	2619350368385	0.55682	0.50681	707.16089	0.01990	570	1	0.57084	0.50886	1	0.53772	0.44488	1	0.55428	0.47687	1	0.43736	0.52120	10.47885	1.15571	1	0.67739	0.49208	11.09134	1.16491	1	-0.01734	-0.00592	0.70521	0.00316	1	0.04616	0.00041	0.67950	0.00298	1	0.51667	0.46667	0	
104773	707.18744	2619350434801	0.55637	0.49991	707.16089	0.02655	570	1	0.57138	0.50447	1	0.53773	0.44022	1	0.55456	0.47235	1	0.43736	0.52159	10.92234	1.16491	1	0.67772	0.49186	10.68732	1.17410	1	-0.01649	-0.00557	0.67465	0.00311	1	0.04320	0.00048	0.63453	0.00323	1	0.51667	0.46667	0	
104774	707.19409	2619350501361	0.55842	0.49402	707.16089	0.03320	570	1	0.58463	0.50886	1	0.55276	0.42022	1	0.56869	0.46454	1	0.43727	0.52060	10.64842	1.17410	1	0.67742	0.49123	10.45330	1.17410	1	-0.01649	-0.00557	0.67465	0.00304	1	0.04320	0.00048	0.63453	0.00310	1	0.51667	0.46667	0	
104775	707.20087	2619350569063	0.55793	0.50236	707.16089	0.03998	570	1	0.58207	0.50580	1	0.52790	0.59907	1	0.55498	0.55244	1	0.43736	0.52073	10.36620	1.17410	1	0.67745	0.49122	11.07900	1.17410	1	-0.01649	-0.00557	0.67465	0.00303	1	0.04320	0.00048	0.63453	0.00310	1	0.51667	0.46667	0	
104776	707.20764	2619350637109	0.55754	0.50926	707.16089	0.04675	570	1	0.58154	0.50962	1	0.52802	0.60548	1	0.55478	0.55755	1	0.43742	0.52048	10.59074	1.16602	1	0.67763	0.49109	10.64532	1.15683	1	-0.01600	-0.00532	0.65657	0.00319	1	0.04501	0.00059	0.66039	0.00322	1	0.51667	0.46667	0	
104777	707.21405	2619350701142	0.55776	0.51610	707.16089	0.05316	570	1	0.57713	0.58996	1	0.54198	0.55158	1	0.55955	0.57077	1	0.43724	0.52030	10.56356	1.14876	1	0.67787	0.49127	11.22373	1.13956	1	-0.01600	-0.00532	0.65657	0.00334	1	0.04501	0.00059	0.66039	0.00298	1	0.51667	0.46667	0	
104778	707.22052	2619350765905	0.55837	0.51691	707.16089	0.05963	570	1	0.57293	0.54826	1	0.55483	0.50024	1	0.56388	0.52425	1	0.43728	0.52049	10.81776	1.13149	1	0.67796	0.49115	11.28083	1.12230	1	-0.01600	-0.00532	0.65657	0.00304	1	0.04501	0.00059	0.66039	0.00301	1	0.51667	0.46667	0	
104779	707.22772	2619350837753	0.55885	0.51777	707.16089	0.06683	570	1	0.57236	0.55242	1	0.55483	0.50024	1	0.56360	0.52633	1	0.43770	0.52016	10.50748	1.12230	1	0.67804	0.49072	11.28459	1.12230	1	-0.01670	-0.00541	0.68723	0.00307	1	0.04681	0.00062	0.68609	0.00319	1	0.51667	0.46667	0	
104780	707.23468	2619350907281	0.56027	0.51552	707.16089	0.07379	570	1	0.58556	0.49162	1	0.56621	0.48993	1	0.57589	0.49078	1	0.43739	0.51978	10.23947	1.13037	1	0.67823	0.49060	10.96295	1.13956	1	-0.01670	-0.00541	0.68723	0.00320	1	0.04681	0.00062	0.68609	0.00311	1	0.51667	0.46667	0	
