CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
179054	1206.88696	104684013767	0.44512	0.46337	1206.30420	0.58276	2219	1	0.44769	0.43412	1	0.43527	0.45156	1	0.44148	0.44284	1	0.43861	0.66960	16.11766	1.07923	1	0.70855	0.68582	16.33798	1.07183	1	-0.01576	-0.03726	0.68244	0.00308	1	0.05190	-0.03831	0.64330	0.00345	1	1.37930	0.40694	0	0
179055	1206.89368	104684080951	0.44526	0.46395	1206.30420	0.58948	2219	1	0.43163	0.44082	1	0.45004	0.48802	1	0.44083	0.46442	1	0.43844	0.66995	15.56872	1.08021	1	0.70849	0.68564	16.56754	1.07281	1	-0.01576	-0.03726	0.68244	0.00319	1	0.05190	-0.03831	0.64330	0.00334	1	1.37930	0.40694	0	START_TRIAL
179056	1206.90027	104684146871	0.44539	0.46436	1206.30420	0.59607	2219	1	0.43274	0.45044	1	0.45032	0.49271	1	0.44153	0.47157	1	0.43830	0.67010	15.61113	1.06535	1	0.70824	0.68598	16.49043	1.06535	1	-0.01465	-0.03441	0.63015	0.00322	1	0.05366	-0.03984	0.66821	0.00332	1	1.37930	0.40694	0	
179057	1206.90698	104684213163	0.44560	0.46500	1206.30420	0.60278	2219	1	0.46450	0.49117	1	0.44496	0.50312	1	0.45473	0.49714	1	0.43830	0.67016	15.51363	1.04951	1	0.70798	0.68602	16.62055	1.05692	1	-0.01465	-0.03441	0.63015	0.00317	1	0.05366	-0.03984	0.66821	0.00338	1	1.37930	0.40694	0	
179058	1206.91357	104684279842	0.44534	0.46553	1206.30420	0.60938	2219	1	0.44962	0.51168	1	0.43223	0.47336	1	0.44092	0.49252	1	0.43804	0.67029	15.91090	1.04107	1	0.70787	0.68602	16.44616	1.04848	1	-0.01465	-0.03441	0.63015	0.00313	1	0.05366	-0.03984	0.66821	0.00331	1	1.37930	0.40694	0	
179059	1206.92004	104684343980	0.44509	0.46613	1206.30420	0.61584	2219	1	0.44968	0.51228	1	0.43228	0.47401	1	0.44098	0.49314	1	0.43798	0.67032	15.68842	1.04009	1	0.70776	0.68612	16.68295	1.04750	1	-0.01534	-0.03580	0.65384	0.00309	1	0.05351	-0.03991	0.66761	0.00330	1	1.37930	0.40694	0	
179060	1206.92651	104684408429	0.44492	0.46624	1206.30420	0.62231	2219	1	0.45552	0.46145	1	0.43697	0.47428	1	0.44624	0.46786	1	0.43780	0.67034	15.49379	1.05495	1	0.70745	0.68604	16.45704	1.05495	1	-0.01534	-0.03580	0.65384	0.00313	1	0.05351	-0.03991	0.66761	0.00336	1	1.37930	0.40694	0	
179061	1206.93359	104684479843	0.44496	0.46655	1206.30420	0.62939	2219	1	0.44941	0.46619	1	0.44700	0.48607	1	0.44820	0.47613	1	0.43757	0.67039	15.86725	1.06241	1	0.70741	0.68616	16.51498	1.06241	1	-0.01534	-0.03580	0.65384	0.00312	1	0.05351	-0.03991	0.66761	0.00333	1	1.37930	0.40694	0	
179062	1206.94031	104684546380	0.44500	0.46697	1206.30420	0.63611	2219	1	0.44894	0.46146	1	0.44637	0.47600	1	0.44765	0.46873	1	0.43749	0.67027	15.74855	1.06986	1	0.70730	0.68618	16.60799	1.07819	1	-0.01540	-0.03574	0.65197	0.00301	1	0.05510	-0.04121	0.68939	0.00328	1	1.37930	0.40694	0	
179063	1206.94678	104684612079	0.44533	0.46694	1206.30420	0.64258	2219	1	0.46158	0.43965	1	0.42659	0.44361	1	0.44408	0.44163	1	0.43718	0.67041	15.78650	1.07819	1	0.70696	0.68600	16.79439	1.08652	1	-0.01540	-0.03574	0.65197	0.00304	1	0.05510	-0.04121	0.68939	0.00327	1	1.37930	0.40694	0	
179064	1206.95374	104684680588	0.44551	0.46751	1206.30420	0.64954	2219	1	0.45092	0.43331	1	0.43759	0.49447	1	0.44425	0.46389	1	0.43716	0.67052	15.96561	1.08652	1	0.70688	0.68613	16.83949	1.09485	1	-0.01540	-0.03574	0.65197	0.00310	1	0.05510	-0.04121	0.68939	0.00329	1	1.37930	0.40694	0	
179065	1206.96021	104684745954	0.44568	0.46803	1206.30420	0.65601	2219	1	0.45043	0.42788	1	0.43759	0.49447	1	0.44401	0.46118	1	0.43699	0.67071	16.22935	1.09485	1	0.70672	0.68623	16.55370	1.09485	1	-0.01582	-0.03654	0.66556	0.00304	1	0.05216	-0.03904	0.65316	0.00331	1	1.37930	0.40694	0	
179066	1206.96704	104684814446	0.44557	0.46793	1206.30420	0.66284	2219	1	0.45825	0.41950	1	0.42435	0.45900	1	0.44130	0.43925	1	0.43681	0.67076	15.86273	1.09485	1	0.70666	0.68611	16.61048	1.08652	1	-0.01582	-0.03654	0.66556	0.00305	1	0.05216	-0.03904	0.65316	0.00334	1	1.37930	0.40694	0	
179067	1206.97412	104684884358	0.44528	0.46835	1206.30420	0.66992	2219	1	0.45298	0.41111	1	0.43407	0.47610	1	0.44353	0.44360	1	0.43689	0.67067	15.82985	1.08652	1	0.70645	0.68600	16.43894	1.07819	1	-0.01582	-0.03654	0.66556	0.00303	1	0.05216	-0.03904	0.65316	0.00337	1	1.37930	0.40694	0	
179068	1206.98071	104684950988	0.44498	0.46861	1206.30420	0.67651	2219	1	0.45346	0.41670	1	0.43448	0.48143	1	0.44397	0.44907	1	0.43682	0.67055	16.03601	1.07819	1	0.70631	0.68594	16.82580	1.06986	1	-0.01572	-0.03609	0.65742	0.00295	1	0.05215	-0.03909	0.65557	0.00332	1	1.37930	0.40694	0	
179069	1206.98743	104685017861	0.44510	0.46819	1206.30420	0.68323	2219	1	0.44855	0.43414	1	0.44131	0.46750	1	0.44493	0.45082	1	0.43627	0.67075	15.61030	1.06986	1	0.70589	0.68598	16.49043	1.06986	1	-0.01572	-0.03609	0.65742	0.00303	1	0.05215	-0.03909	0.65557	0.00333	1	1.37930	0.40694	0	
179070	1206.99414	104685084991	0.44527	0.46762	1206.30420	0.68994	2219	1	0.46125	0.43866	1	0.42878	0.46896	1	0.44502	0.45381	1	0.43612	0.67065	15.80424	1.06986	1	0.70584	0.68607	16.42472	1.06986	1	-0.01572	-0.03609	0.65742	0.00303	1	0.05215	-0.03909	0.65557	0.00336	1	1.37930	0.40694	0	
179071	1207.00085	104685152168	0.44545	0.46721	1206.30420	0.69666	2219	1	0.46164	0.44356	1	0.42959	0.47866	1	0.44562	0.46111	1	0.43603	0.67076	15.86273	1.06241	1	0.70569	0.68594	16.64608	1.05500	1	-0.01556	-0.03538	0.64437	0.00305	1	0.05061	-0.03799	0.63803	0.00335	1	1.37930	0.40694	0	
179072	1207.00781	104685222140	0.44521	0.46754	1206.30420	0.70361	2219	1	0.44476	0.47180	1	0.42789	0.50014	1	0.43632	0.48597	1	0.43594	0.67055	15.78033	1.04755	1	0.70549	0.68577	16.94278	1.04014	1	-0.01556	-0.03538	0.64437	0.00294	1	0.05061	-0.03799	0.63803	0.00335	1	1.37930	0.40694	0	
179073	1207.01428	104685285994	0.44544	0.46762	1206.30420	0.71008	2219	1	0.47049	0.46951	1	0.44682	0.49403	1	0.45865	0.48177	1	0.43587	0.67054	15.80658	1.03269	1	0.70525	0.68577	16.60378	1.02528	1	-0.01556	-0.03538	0.64437	0.00295	1	0.05061	-0.03799	0.63803	0.00339	1	1.37930	0.40694	0	
179074	1207.02087	104685352899	0.44567	0.46773	1206.30420	0.71667	2219	1	0.47044	0.46887	1	0.44647	0.48855	1	0.45845	0.47871	1	0.43571	0.67076	16.15678	1.03367	1	0.70531	0.68571	16.44766	1.03367	1	-0.01641	-0.03708	0.67543	0.00299	1	0.05496	-0.04135	0.69343	0.00340	1	1.37930	0.40694	0	
