CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
45292	305.43195	803575990993	0.55518	0.52958	305.34482	0.08713	541	1	0.55737	0.53812	1	0.55969	0.51245	1	0.55853	0.52529	1	0.37149	0.33267	15.44322	1.04031	1	0.63380	0.32709	14.41908	1.04031	1	-0.03258	0.03254	0.66138	0.00310	1	0.03384	0.03395	0.66465	0.00298	1	1.26445	0.38333	0	
45293	305.43863	803576057801	0.55588	0.53098	305.34482	0.09381	541	1	0.54526	0.54928	1	0.58634	0.55168	1	0.56580	0.55048	1	0.37128	0.33263	15.19295	1.04031	1	0.63380	0.32709	14.41908	1.03230	1	-0.03258	0.03254	0.66138	0.00311	1	0.03384	0.03395	0.66465	0.00298	1	1.26445	0.38333	0	START_TRIAL
45294	305.44531	803576124567	0.55670	0.53367	305.34482	0.10049	541	1	0.56975	0.56534	1	0.56818	0.58287	1	0.56897	0.57411	1	0.37138	0.33267	15.18155	1.03230	1	0.63368	0.32723	14.27100	1.02428	1	-0.03258	0.03254	0.66138	0.00311	1	0.03384	0.03395	0.66465	0.00304	1	1.26445	0.38333	0	
45295	305.45193	803576191065	0.55740	0.53630	305.34482	0.10712	541	1	0.56981	0.56982	1	0.56735	0.58695	1	0.56858	0.57838	1	0.37135	0.33262	15.05259	1.02428	1	0.63375	0.32720	14.42023	1.01626	1	-0.03289	0.03290	0.66766	0.00311	1	0.03346	0.03351	0.65716	0.00301	1	1.26445	0.38333	0	
45296	305.45850	803576256394	0.55814	0.53775	305.34482	0.11368	541	1	0.56512	0.56262	1	0.57614	0.56199	1	0.57063	0.56230	1	0.37117	0.33256	15.36900	1.01626	1	0.63376	0.32712	14.70335	1.01626	1	-0.03289	0.03290	0.66766	0.00306	1	0.03346	0.03351	0.65716	0.00295	1	1.26445	0.38333	0	
45297	305.46509	803576322584	0.55869	0.53806	305.34482	0.12027	541	1	0.56880	0.55666	1	0.56843	0.53085	1	0.56862	0.54375	1	0.37117	0.33256	15.36900	1.01626	1	0.63386	0.32715	14.59028	1.01626	1	-0.03289	0.03290	0.66766	0.00306	1	0.03346	0.03351	0.65716	0.00297	1	1.26445	0.38333	0	
45298	305.47195	803576391012	0.55922	0.53801	305.34482	0.12714	541	1	0.56874	0.55213	1	0.57008	0.52188	1	0.56941	0.53701	1	0.37117	0.33256	15.36900	1.02413	1	0.63378	0.32718	14.83455	1.03214	1	-0.03337	0.03338	0.67645	0.00306	1	0.03428	0.03444	0.67425	0.00296	1	1.26445	0.38333	0	
45299	305.47858	803576457418	0.55916	0.53790	305.34482	0.13376	541	1	0.54892	0.54865	1	0.56704	0.52262	1	0.55798	0.53563	1	0.37112	0.33260	15.28081	1.04001	1	0.63378	0.32718	14.83455	1.04802	1	-0.03337	0.03338	0.67645	0.00312	1	0.03428	0.03444	0.67425	0.00296	1	1.26445	0.38333	0	
45300	305.48535	803576525021	0.55934	0.53712	305.34482	0.14053	541	1	0.56209	0.53275	1	0.56394	0.50896	1	0.56301	0.52085	1	0.37116	0.33265	15.30086	1.05589	1	0.63378	0.32718	14.83455	1.06390	1	-0.03337	0.03338	0.67645	0.00311	1	0.03428	0.03444	0.67425	0.00296	1	1.26445	0.38333	0	
45301	305.49185	803576589959	0.55951	0.53612	305.34482	0.14703	541	1	0.56187	0.52359	1	0.56469	0.50455	1	0.56328	0.51407	1	0.37112	0.33268	15.38234	1.07177	1	0.63378	0.32718	14.83455	1.07177	1	-0.03353	0.03348	0.67954	0.00312	1	0.03373	0.03394	0.66445	0.00296	1	1.26445	0.38333	0	
