CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
238843	1611.36670	16405290568	0.52205	0.45262	1611.03186	0.33484	3828	1	0.43666	0.35411	1	0.53148	0.57198	1	0.48407	0.46304	1	0.28272	0.59255	14.53322	1.22253	1	0.52604	0.58091	13.83700	1.21373	1	-0.05445	-0.02001	0.65717	0.00335	1	0.00669	-0.01745	0.64621	0.00325	1	0.44141	0.40903	0	0
238844	1611.37354	16405358563	0.52147	0.45291	1611.03186	0.34167	3828	1	0.45683	0.31420	1	0.51801	0.54913	1	0.48742	0.43167	1	0.28274	0.59245	14.48595	1.22226	1	0.52588	0.58063	13.61730	1.21345	1	-0.05445	-0.02001	0.65717	0.00336	1	0.00669	-0.01745	0.64621	0.00313	1	0.44141	0.40903	0	START_TRIAL
238845	1611.38013	16405424830	0.52090	0.45340	1611.03186	0.34827	3828	1	0.45821	0.32083	1	0.51776	0.55305	1	0.48799	0.43694	1	0.28122	0.59217	14.57411	1.21345	1	0.52446	0.57984	13.20186	1.20464	1	-0.05391	-0.01961	0.64897	0.00367	1	0.00607	-0.01618	0.60440	0.00326	1	0.44141	0.40903	0	
238846	1611.38684	16405492312	0.51770	0.45083	1611.03186	0.35498	3828	1	0.32099	0.08068	1	0.40801	0.59435	1	0.36450	0.33752	1	0.28124	0.59153	14.45872	1.19612	1	0.52435	0.57994	14.50829	1.19612	1	-0.05391	-0.01961	0.64897	0.00361	1	0.00607	-0.01618	0.60440	0.00341	1	0.44141	0.40903	0	
238847	1611.39331	16405557114	0.48710	0.43705	1611.03186	0.35498	3828	0	0.33832	0.20705	1	0.41733	0.56548	1	0.37783	0.38626	1	0.28145	0.59149	14.99374	1.18759	1	0.52469	0.57972	13.26939	1.18759	1	-0.05391	-0.01961	0.64897	0.00350	1	0.00607	-0.01618	0.60440	0.00346	1	0.44141	0.40903	0	
238848	1611.40002	16405624267	0.43317	0.41459	1611.03186	0.35498	3828	0	0.34067	0.21509	1	0.41781	0.56918	1	0.37924	0.39214	1	0.28207	0.59109	14.60865	1.17906	1	0.52514	0.57930	13.57659	1.17906	1	-0.05358	-0.01938	0.64614	0.00352	1	0.00662	-0.01700	0.64021	0.00359	1	0.44141	0.40903	0	
238849	1611.40686	16405692005	0.41874	0.40832	1611.03186	0.35498	3828	0	0.33048	0.26241	1	0.44927	0.52917	1	0.38988	0.39579	1	0.28192	0.59071	14.67925	1.17906	1	0.52533	0.57905	13.74502	1.17906	1	-0.05358	-0.01938	0.64614	0.00348	1	0.00662	-0.01700	0.64021	0.00346	1	0.44141	0.40903	0	
238850	1611.41382	16405761121	0.38196	0.42309	1611.03186	0.35498	3828	0	0.34978	0.37903	1	0.40372	0.58365	1	0.37675	0.48134	1	0.28206	0.59050	14.16200	1.17906	1	0.52523	0.57922	13.91485	1.17906	1	-0.05358	-0.01938	0.64614	0.00350	1	0.00662	-0.01700	0.64021	0.00337	1	0.44141	0.40903	0	
238851	1611.42029	16405826829	0.37935	0.45222	1611.03186	0.35498	3828	0	0.34978	0.37903	1	0.40372	0.58365	1	0.37675	0.48134	1	0.28243	0.59025	14.96599	1.17906	1	0.52594	0.57858	13.35639	1.17906	1	-0.05289	-0.01901	0.64008	0.00354	1	0.00679	-0.01679	0.63763	0.00358	1	0.44141	0.40903	0	
238852	1611.42688	16405892452	0.38172	0.42342	1611.03186	0.35498	3828	0	0.32269	0.20944	1	0.45023	0.52224	1	0.38646	0.36584	1	0.28268	0.58964	14.32994	1.17906	1	0.52630	0.57848	13.05445	1.17906	1	-0.05289	-0.01901	0.64008	0.00339	1	0.00679	-0.01679	0.63763	0.00346	1	0.44141	0.40903	0	
238853	1611.43359	16405958914	0.37707	0.40092	1611.41382	0.01978	3829	1	0.29454	0.13200	1	0.43166	0.53483	1	0.36310	0.33341	1	0.28261	0.58965	14.72989	1.17906	1	0.52631	0.57800	13.43820	1.17906	1	-0.05289	-0.01901	0.64008	0.00350	1	0.00679	-0.01679	0.63763	0.00353	1	0.44141	0.40903	0	
238854	1611.44031	16406026891	0.37427	0.38742	1611.41382	0.02649	3829	1	0.29454	0.13200	1	0.43166	0.53483	1	0.36310	0.33341	1	0.28298	0.58911	14.42375	1.17906	1	0.52686	0.57803	14.07297	1.17906	1	-0.05291	-0.01886	0.64153	0.00368	1	0.00703	-0.01687	0.64264	0.00334	1	0.44141	0.40903	0	
238855	1611.44666	16406089876	0.37594	0.39516	1611.41382	0.03284	3829	1	0.36117	0.29668	1	0.40742	0.57106	1	0.38429	0.43387	1	0.28313	0.58924	14.77257	1.17906	1	0.52691	0.57798	13.87557	1.17906	1	-0.05291	-0.01886	0.64153	0.00358	1	0.00703	-0.01687	0.64264	0.00335	1	0.44141	0.40903	0	
238856	1611.45386	16406161580	0.37352	0.39788	1611.41382	0.04004	3829	1	0.33438	0.21143	1	0.38364	0.61695	1	0.35901	0.41419	1	0.28315	0.58875	14.41569	1.17906	1	0.52685	0.57794	13.68409	1.17906	1	-0.05291	-0.01886	0.64153	0.00342	1	0.00703	-0.01687	0.64264	0.00340	1	0.44141	0.40903	0	
238857	1611.46057	16406229868	0.37171	0.39992	1611.41382	0.04675	3829	1	0.33438	0.21143	1	0.38364	0.61695	1	0.35901	0.41419	1	0.28363	0.58861	14.54014	1.17906	1	0.52773	0.57691	13.13889	1.17906	1	-0.05276	-0.01875	0.64087	0.00362	1	0.00765	-0.01770	0.67998	0.00372	1	0.44141	0.40903	0	
238858	1611.46741	16406297379	0.37249	0.39468	1611.41382	0.05359	3829	1	0.34024	0.18721	1	0.41722	0.51825	1	0.37873	0.35273	1	0.28370	0.58815	14.54053	1.17906	1	0.52776	0.57698	13.99234	1.17906	1	-0.05276	-0.01875	0.64087	0.00365	1	0.00765	-0.01770	0.67998	0.00354	1	0.44141	0.40903	0	
238859	1611.47375	16406360818	0.37382	0.40014	1611.41382	0.05994	3829	1	0.36576	0.31168	1	0.40590	0.58697	1	0.38583	0.44933	1	0.28376	0.58823	14.70189	1.17906	1	0.52786	0.57718	13.87722	1.17906	1	-0.05276	-0.01875	0.64087	0.00355	1	0.00765	-0.01770	0.67998	0.00340	1	0.44141	0.40903	0	
238860	1611.48059	16406429682	0.37491	0.40461	1611.41382	0.06677	3829	1	0.36576	0.31168	1	0.40590	0.58697	1	0.38583	0.44933	1	0.28430	0.58782	14.47534	1.17906	1	0.52821	0.57692	13.98190	1.17906	1	-0.05191	-0.01832	0.63284	0.00365	1	0.00743	-0.01665	0.64330	0.00339	1	0.44141	0.40903	0	
238861	1611.48755	16406498534	0.37403	0.40552	1611.41382	0.07373	3829	1	0.32104	0.25167	1	0.40759	0.57930	1	0.36431	0.41548	1	0.28410	0.58772	14.60549	1.17906	1	0.52872	0.57663	13.93171	1.17906	1	-0.05191	-0.01832	0.63284	0.00362	1	0.00743	-0.01665	0.64330	0.00349	1	0.44141	0.40903	0	
238862	1611.49402	16406563817	0.37530	0.40690	1611.41382	0.08020	3829	1	0.35919	0.31007	1	0.42185	0.53693	1	0.39052	0.42350	1	0.28422	0.58760	14.50652	1.17906	1	0.52867	0.57658	14.03276	1.17906	1	-0.05191	-0.01832	0.63284	0.00358	1	0.00743	-0.01665	0.64330	0.00343	1	0.44141	0.40903	0	
238863	1611.50073	16406630563	0.37639	0.40809	1611.41382	0.08691	3829	1	0.35919	0.31007	1	0.42185	0.53693	1	0.39052	0.42350	1	0.28441	0.58753	14.97841	1.17906	1	0.52952	0.57620	13.45075	1.17906	1	-0.05262	-0.01851	0.64268	0.00353	1	0.00764	-0.01653	0.64464	0.00379	1	0.44141	0.40903	0	
238864	1611.50732	16406697352	0.37706	0.40357	1611.41382	0.09351	3829	1	0.32957	0.17105	1	0.44330	0.50962	1	0.38644	0.34034	1	0.28438	0.58743	14.83391	1.17906	1	0.52927	0.57620	13.22108	1.17906	1	-0.05262	-0.01851	0.64268	0.00359	1	0.00764	-0.01653	0.64464	0.00360	1	0.44141	0.40903	0	
238865	1611.51428	16406766195	0.37799	0.40347	1611.41382	0.10046	3829	1	0.33754	0.31701	1	0.44632	0.48678	1	0.39193	0.40190	1	0.28426	0.58755	14.29986	1.17906	1	0.52913	0.57578	13.43536	1.17906	1	-0.05262	-0.01851	0.64268	0.00360	1	0.00764	-0.01653	0.64464	0.00341	1	0.44141	0.40903	0	
238866	1611.52087	16406831869	0.37881	0.40337	1611.41382	0.10706	3829	1	0.33754	0.31701	1	0.44632	0.48678	1	0.39193	0.40190	1	0.28403	0.58720	14.58267	1.17906	1	0.52870	0.57621	13.77544	1.17906	1	-0.05262	-0.01851	0.64268	0.00381	1	0.00764	-0.01653	0.64464	0.00332	1	0.44141	0.40903	0	
238867	1611.52759	16406898860	0.37754	0.40299	1611.41382	0.11377	3829	1	0.32831	0.24803	1	0.38370	0.54474	1	0.35601	0.39639	1	0.28430	0.58716	14.51805	1.17906	1	0.52882	0.57632	13.84612	1.17906	1	-0.05262	-0.01851	0.64268	0.00345	1	0.00764	-0.01653	0.64464	0.00333	1	0.44141	0.40903	0	
238868	1611.53418	16406965727	0.37629	0.40117	1611.41382	0.12036	3829	1	0.33880	0.15809	1	0.36869	0.57900	1	0.35374	0.36855	1	0.28442	0.58680	14.11793	1.17906	1	0.52887	0.57620	13.65574	1.17906	1	-0.05262	-0.01851	0.64268	0.00356	1	0.00764	-0.01653	0.64464	0.00337	1	0.44141	0.40903	0	
238869	1611.54089	16407032980	0.37516	0.39954	1611.41382	0.12708	3829	1	0.33880	0.15809	1	0.36869	0.57900	1	0.35374	0.36855	1	0.28450	0.58682	14.76327	1.17906	1	0.52940	0.57568	13.45642	1.17906	1	-0.05172	-0.01808	0.63286	0.00353	1	0.00789	-0.01651	0.64926	0.00340	1	0.44141	0.40903	0	
238870	1611.54761	16407099490	0.37341	0.40167	1611.41382	0.13379	3829	1	0.30717	0.35448	1	0.36969	0.53394	1	0.33843	0.44421	1	0.28438	0.58682	14.74745	1.17906	1	0.52963	0.57549	13.66012	1.17906	1	-0.05172	-0.01808	0.63286	0.00356	1	0.00789	-0.01651	0.64926	0.00335	1	0.44141	0.40903	0	
238871	1611.55420	16407165671	0.37126	0.40261	1611.41382	0.14038	3829	1	0.29473	0.31273	1	0.35762	0.53209	1	0.32617	0.42241	1	0.28437	0.58670	14.81919	1.17906	1	0.52959	0.57515	13.61377	1.17906	1	-0.05172	-0.01808	0.63286	0.00347	1	0.00789	-0.01651	0.64926	0.00348	1	0.44141	0.40903	0	
238872	1611.56104	16407233385	0.36937	0.40370	1611.41382	0.14722	3829	1	0.29717	0.31950	1	0.35843	0.53561	1	0.32780	0.42756	1	0.28497	0.58630	14.43461	1.17143	1	0.52995	0.57486	13.27885	1.17143	1	-0.05094	-0.01772	0.62500	0.00365	1	0.00802	-0.01634	0.64445	0.00350	1	0.44141	0.40903	0	
238873	1611.56775	16407300743	0.36933	0.40361	1611.41382	0.15393	3829	1	0.34084	0.30638	1	0.39577	0.49685	1	0.36831	0.40162	1	0.28504	0.58604	14.88186	1.16380	1	0.53005	0.57489	13.58693	1.16380	1	-0.05094	-0.01772	0.62500	0.00343	1	0.00802	-0.01634	0.64445	0.00342	1	0.44141	0.40903	0	
