CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
54572	369.67126	3559220428054	0.00000	0.00000	369.49109	0.04010	1115	0	0.55053	0.76457	0	0.65316	0.52008	0	0.65316	0.52008	0	0.41660	0.37826	12.19191	1.06522	0	0.69523	0.36207	11.64095	1.06522	0	-0.02105	0.02339	0.64849	0.00301	1	0.04943	0.02723	0.66259	0.00360	1	1.22891	0.53958	0	
54573	369.67957	3559220511241	0.00000	0.00000	369.49109	0.04010	1115	0	0.55053	0.76457	0	0.65316	0.52008	0	0.65316	0.52008	0	0.41660	0.37826	12.19191	1.06522	0	0.69523	0.36207	11.64095	1.06522	0	-0.02105	0.02339	0.64849	0.00301	1	0.04943	0.02723	0.66259	0.00360	1	1.22891	0.53958	0	START_TRIAL
54574	369.69040	3559220619555	0.38057	2.01135	369.49109	0.04010	1115	0	0.55053	0.76457	0	0.38057	2.01135	1	0.38057	2.01135	1	0.40929	0.42594	17.81176	1.06522	0	0.40929	0.42594	17.81176	1.06522	1	-0.02105	0.02339	0.64849	0.00301	1	0.04943	0.02723	0.66259	0.00329	1	1.22891	0.53958	0	
54575	369.70291	3559220744687	0.38057	2.01135	369.49109	0.04010	1115	0	0.55053	0.76457	0	0.38057	2.01135	0	0.38057	2.01135	0	0.40929	0.42594	17.81176	1.06522	0	0.40929	0.42594	17.81176	1.06522	0	-0.02105	0.02339	0.64849	0.00301	1	0.04943	0.02723	0.66259	0.00329	1	1.22891	0.53958	0	
54576	369.70618	3559220777157	0.38057	2.01135	369.49109	0.04010	1115	0	0.55053	0.76457	0	0.38057	2.01135	0	0.38057	2.01135	0	0.40929	0.42594	17.81176	1.06522	0	0.40929	0.42594	17.81176	1.06522	0	-0.02105	0.02339	0.64849	0.00301	1	0.04943	0.02723	0.66259	0.00329	1	1.22891	0.53958	0	
54577	369.71448	3559220860207	0.38677	1.98768	369.69040	0.02408	1116	1	0.55053	0.76457	0	0.39298	1.96400	1	0.39298	1.96400	1	0.40780	0.42920	17.59306	1.06522	0	0.40780	0.42920	17.59306	1.06522	1	-0.02105	0.02339	0.64849	0.00301	1	0.04943	0.02723	0.66259	0.00344	1	1.22891	0.53958	0	
54578	369.72327	3559220948303	0.43236	1.66414	369.69040	0.02408	1116	0	0.55053	0.76457	1	0.39298	1.96400	1	0.47175	1.36429	1	0.40749	0.42997	17.04775	1.06522	1	0.68454	0.41123	16.84941	1.06522	1	-0.02105	0.02339	0.64849	0.00351	1	0.04943	0.02723	0.66259	0.00406	1	1.22891	0.53958	0	
54579	369.72522	3559220967793	0.43694	1.82735	369.69040	0.02408	1116	0	0.44152	1.99055	1	0.39298	1.96400	0	0.44152	1.99055	1	0.40694	0.43105	17.25268	1.06522	1	0.68447	0.41185	17.79558	1.06522	1	-0.02105	0.02339	0.64849	0.00357	1	0.04943	0.02723	0.66259	0.00401	1	1.22891	0.53958	0	
54580	369.73218	3559221037216	0.43736	1.88281	369.69040	0.02408	1116	0	0.43819	1.99375	1	0.39298	1.96400	0	0.43819	1.99375	1	0.40668	0.43157	17.87200	1.06522	1	0.68438	0.41237	17.16203	1.06522	1	-0.02105	0.02339	0.64849	0.00354	1	0.04943	0.02723	0.66259	0.00411	1	1.22891	0.53958	0	
54581	369.73895	3559221104906	0.43930	1.99268	369.69040	0.02408	1116	0	0.43819	1.99375	1	0.39298	1.96400	0	0.43819	1.99375	1	0.40640	0.43251	17.22500	1.06522	1	0.68446	0.41306	17.06309	1.06522	1	-0.02105	0.02339	0.64849	0.00338	1	0.04943	0.02723	0.66259	0.00419	1	1.22891	0.53958	0	
