CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
156703	1052.93994	933182821289	0.45381	0.40165	1052.14954	0.79041	3078	1	0.45786	0.40922	1	0.45558	0.38453	1	0.45672	0.39687	1	0.36964	0.39392	15.21975	1.07837	1	0.60801	0.39488	15.10336	1.06977	1	-0.03418	0.02064	0.68958	0.00369	1	0.02858	0.02031	0.68542	0.00365	1	0.29531	0.45347	0	0
156704	1052.94666	933182887990	0.45376	0.40166	1052.14954	0.79712	3078	1	0.45882	0.39245	1	0.44018	0.42537	1	0.44950	0.40891	1	0.36962	0.39378	15.35624	1.07843	1	0.60807	0.39471	14.79116	1.06984	1	-0.03418	0.02064	0.68958	0.00354	1	0.02858	0.02031	0.68542	0.00364	1	0.29531	0.45347	0	
156705	1052.95325	933182954473	0.45371	0.40172	1052.14954	0.80371	3078	1	0.45936	0.39787	1	0.44018	0.42537	1	0.44977	0.41162	1	0.36978	0.39363	15.43370	1.06984	1	0.60808	0.39452	14.35026	1.06984	1	-0.03401	0.02062	0.68731	0.00366	1	0.02997	0.02123	0.71493	0.00369	1	0.29531	0.45347	0	START_TRIAL
156706	1052.95996	933183021212	0.45369	0.40169	1052.14954	0.81042	3078	1	0.47758	0.39827	1	0.43283	0.40868	1	0.45520	0.40348	1	0.37001	0.39366	15.03465	1.06118	1	0.60830	0.39447	14.67438	1.06977	1	-0.03401	0.02062	0.68731	0.00366	1	0.02997	0.02123	0.71493	0.00365	1	0.29531	0.45347	0	
156707	1052.96655	933183087660	0.45386	0.40159	1052.14954	0.81702	3078	1	0.48682	0.39554	1	0.44613	0.42260	1	0.46648	0.40907	1	0.37006	0.39368	14.92113	1.06112	1	0.60835	0.39445	14.39359	1.06971	1	-0.03401	0.02062	0.68731	0.00369	1	0.02997	0.02123	0.71493	0.00364	1	0.29531	0.45347	0	
156708	1052.97327	933183154731	0.45402	0.40144	1052.14954	0.82373	3078	1	0.48648	0.39004	1	0.44567	0.41676	1	0.46608	0.40340	1	0.37007	0.39354	15.00389	1.06971	1	0.60838	0.39430	14.44664	1.07830	1	-0.03438	0.02093	0.69779	0.00374	1	0.03015	0.02129	0.71678	0.00375	1	0.29531	0.45347	0	
156709	1052.97998	933183220927	0.45394	0.40055	1052.14954	0.83044	3078	1	0.46557	0.35773	1	0.44284	0.37645	1	0.45420	0.36709	1	0.37050	0.39317	15.21447	1.08696	1	0.60889	0.39453	14.38552	1.08696	1	-0.03438	0.02093	0.69779	0.00368	1	0.03015	0.02129	0.71678	0.00368	1	0.29531	0.45347	0	
156710	1052.98645	933183285969	0.45405	0.40049	1052.14954	0.83691	3078	1	0.46617	0.42046	1	0.45590	0.38362	1	0.46103	0.40204	1	0.37052	0.39323	15.30873	1.09562	1	0.60890	0.39451	14.46945	1.09562	1	-0.03438	0.02093	0.69779	0.00386	1	0.03015	0.02129	0.71678	0.00372	1	0.29531	0.45347	0	
156711	1052.99341	933183355644	0.45417	0.40061	1052.14954	0.84387	3078	1	0.46617	0.42046	1	0.45628	0.38962	1	0.46122	0.40504	1	0.37086	0.39345	15.23402	1.09562	1	0.60935	0.39459	14.84687	1.08703	1	-0.03323	0.02042	0.67559	0.00376	1	0.02865	0.02012	0.67747	0.00375	1	0.29531	0.45347	0	
156712	1052.99988	933183419926	0.45439	0.40076	1052.14954	0.85034	3078	1	0.47295	0.41323	1	0.45166	0.39583	1	0.46230	0.40453	1	0.37102	0.39315	15.03013	1.07837	1	0.60930	0.39417	14.71910	1.06977	1	-0.03323	0.02042	0.67559	0.00378	1	0.02865	0.02012	0.67747	0.00381	1	0.29531	0.45347	0	
156713	1053.00647	933183486436	0.45427	0.40110	1052.14954	0.85693	3078	1	0.45118	0.42691	1	0.44271	0.37918	1	0.44695	0.40304	1	0.37116	0.39295	15.14646	1.06112	1	0.60951	0.39432	14.57384	1.05252	1	-0.03323	0.02042	0.67559	0.00368	1	0.02865	0.02012	0.67747	0.00370	1	0.29531	0.45347	0	
156714	1053.01355	933183556946	0.45416	0.40174	1052.14954	0.86401	3078	1	0.45240	0.43739	1	0.44319	0.38552	1	0.44780	0.41146	1	0.37125	0.39292	15.28043	1.04386	1	0.60964	0.39423	14.73330	1.04386	1	-0.03329	0.02063	0.68086	0.00368	1	0.02958	0.02066	0.69575	0.00372	1	0.29531	0.45347	0	
156715	1053.02014	933183622896	0.45420	0.40247	1052.14954	0.87061	3078	1	0.46975	0.41460	1	0.43119	0.40775	1	0.45047	0.41118	1	0.37144	0.39260	15.57290	1.04386	1	0.60981	0.39412	14.39458	1.05246	1	-0.03329	0.02063	0.68086	0.00361	1	0.02958	0.02066	0.69575	0.00373	1	0.29531	0.45347	0	
156716	1053.02698	933183691252	0.45454	0.40295	1052.14954	0.87744	3078	1	0.47680	0.40111	1	0.43538	0.39746	1	0.45609	0.39928	1	0.37148	0.39272	15.32716	1.05246	1	0.60980	0.39407	14.41418	1.06105	1	-0.03329	0.02063	0.68086	0.00365	1	0.02958	0.02066	0.69575	0.00368	1	0.29531	0.45347	0	
156717	1053.03369	933183758456	0.45489	0.40343	1052.14954	0.88416	3078	1	0.47638	0.39562	1	0.43538	0.39746	1	0.45588	0.39654	1	0.37145	0.39262	14.86962	1.06105	1	0.61002	0.39393	14.62466	1.06105	1	-0.03329	0.02068	0.68086	0.00366	1	0.02860	0.02010	0.67164	0.00374	1	0.29531	0.45347	0	
156718	1053.04041	933183825550	0.45526	0.40358	1052.14954	0.89087	3078	1	0.48105	0.37585	1	0.44824	0.39817	1	0.46464	0.38701	1	0.37163	0.39256	15.00389	1.06105	1	0.61000	0.39363	14.80743	1.05246	1	-0.03329	0.02068	0.68086	0.00374	1	0.02860	0.02010	0.67164	0.00353	1	0.29531	0.45347	0	
156719	1053.04712	933183892174	0.45528	0.40433	1052.14954	0.89758	3078	1	0.48460	0.40955	1	0.45398	0.43009	1	0.46929	0.41982	1	0.37171	0.39245	15.12163	1.05246	1	0.60996	0.39345	14.54086	1.04386	1	-0.03329	0.02068	0.68086	0.00377	1	0.02860	0.02010	0.67164	0.00366	1	0.29531	0.45347	0	
156720	1053.05383	933183959740	0.45528	0.40478	1052.14954	0.90430	3078	1	0.48459	0.40951	1	0.45356	0.42413	1	0.46908	0.41682	1	0.37163	0.39219	15.06188	1.05252	1	0.61007	0.39326	14.92489	1.05252	1	-0.03266	0.02037	0.66910	0.00383	1	0.02949	0.02074	0.69123	0.00372	1	0.29531	0.45347	0	
