CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
183099	1242.13403	935302632797	0.60167	0.52979	1242.08704	0.04700	697	1	0.62889	0.52703	1	0.58348	0.51145	1	0.60619	0.51924	1	0.52758	0.73316	20.08656	1.13595	1	0.79594	0.76386	19.09491	1.13595	1	0.00640	-0.04695	0.63689	0.00390	1	0.07014	-0.05163	0.61908	0.00371	1	0.08008	0.63056	0	
183100	1242.14062	935302699423	0.60217	0.52861	1242.08704	0.05359	697	1	0.62889	0.52703	1	0.58348	0.51145	1	0.60619	0.51924	1	0.52721	0.73322	20.29942	1.13595	1	0.79584	0.76420	19.91397	1.13595	1	0.00622	-0.04770	0.64759	0.00385	1	0.07149	-0.05263	0.63273	0.00381	1	0.08008	0.63056	0	
183101	1242.14734	935302766405	0.60293	0.52796	1242.08704	0.06030	697	1	0.62643	0.51925	1	0.59318	0.52481	1	0.60980	0.52203	1	0.52666	0.73314	20.10323	1.13595	1	0.79540	0.76344	18.94369	1.13595	1	0.00622	-0.04770	0.64759	0.00390	1	0.07149	-0.05263	0.63273	0.00375	1	0.08008	0.63056	0	START_TRIAL
183102	1242.15369	935302829335	0.60099	0.52851	1242.08704	0.06665	697	1	0.59628	0.51069	1	0.56677	0.55743	1	0.58153	0.53406	1	0.52638	0.73304	20.06893	1.13595	1	0.79508	0.76316	18.69884	1.13595	1	0.00622	-0.04770	0.64759	0.00393	1	0.07149	-0.05263	0.63273	0.00379	1	0.08008	0.63056	0	
183103	1242.16052	935302897697	0.59937	0.52897	1242.08704	0.07349	697	1	0.59628	0.51069	1	0.56677	0.55743	1	0.58153	0.53406	1	0.52609	0.73313	19.84334	1.13595	1	0.79482	0.76365	19.46199	1.13595	1	0.00583	-0.04697	0.63704	0.00390	1	0.06932	-0.05114	0.61592	0.00387	1	0.08008	0.63056	0	
183104	1242.16699	935302962801	0.59801	0.52772	1242.08704	0.07996	697	1	0.59618	0.51479	1	0.56739	0.51051	1	0.58178	0.51265	1	0.52537	0.73300	20.29505	1.13595	1	0.79407	0.76272	19.13421	1.13595	1	0.00583	-0.04697	0.63704	0.00390	1	0.06932	-0.05114	0.61592	0.00373	1	0.08008	0.63056	0	
183105	1242.17468	935303040068	0.59800	0.52607	1242.08704	0.08765	697	1	0.62004	0.51186	1	0.57574	0.49733	1	0.59789	0.50460	1	0.52514	0.73305	20.10334	1.13595	1	0.79402	0.76296	19.26655	1.13595	1	0.00583	-0.04697	0.63704	0.00396	1	0.06932	-0.05114	0.61592	0.00375	1	0.08008	0.63056	0	
183106	1242.18079	935303100937	0.59800	0.52464	1242.08704	0.09375	697	1	0.62004	0.51186	1	0.57574	0.49733	1	0.59789	0.50460	1	0.52476	0.73314	20.22672	1.13595	1	0.79382	0.76306	19.36788	1.13595	1	0.00557	-0.04713	0.63990	0.00390	1	0.07024	-0.05193	0.62666	0.00387	1	0.08008	0.63056	0	
183107	1242.18762	935303169305	0.59798	0.52294	1242.08704	0.10059	697	1	0.61329	0.52158	1	0.58211	0.47351	1	0.59770	0.49755	1	0.52417	0.73308	20.07018	1.13595	1	0.79313	0.76232	18.86483	1.13595	1	0.00557	-0.04713	0.63990	0.00388	1	0.07024	-0.05193	0.62666	0.00370	1	0.08008	0.63056	0	
183108	1242.19397	935303232987	0.59835	0.52434	1242.08704	0.10693	697	1	0.62017	0.53275	1	0.58828	0.56055	1	0.60422	0.54665	1	0.52394	0.73310	20.40161	1.13595	1	0.79289	0.76227	19.15601	1.13595	1	0.00557	-0.04713	0.63990	0.00391	1	0.07024	-0.05193	0.62666	0.00370	1	0.08008	0.63056	0	
183109	1242.20081	935303301579	0.59867	0.52558	1242.08704	0.11377	697	1	0.62017	0.53275	1	0.58828	0.56055	1	0.60422	0.54665	1	0.52364	0.73318	20.05371	1.13595	1	0.79281	0.76259	19.25783	1.13595	1	0.00525	-0.04697	0.63639	0.00388	1	0.06927	-0.05130	0.61962	0.00386	1	0.08008	0.63056	0	
183110	1242.20740	935303367065	0.59939	0.52654	1242.08704	0.12036	697	1	0.62192	0.54638	1	0.60256	0.54138	1	0.61224	0.54388	1	0.52308	0.73344	20.20015	1.13595	1	0.79213	0.76222	19.21053	1.13595	1	0.00525	-0.04697	0.63639	0.00390	1	0.06927	-0.05130	0.61962	0.00372	1	0.08008	0.63056	0	
183111	1242.21399	935303433106	0.59944	0.52740	1242.08704	0.12695	697	1	0.62836	0.54797	1	0.57262	0.53935	1	0.60049	0.54366	1	0.52277	0.73357	20.54895	1.13595	1	0.79209	0.76215	18.96682	1.13595	1	0.00525	-0.04697	0.63639	0.00387	1	0.06927	-0.05130	0.61962	0.00375	1	0.08008	0.63056	0	
183112	1242.22107	935303503370	0.59950	0.52809	1242.08704	0.13403	697	1	0.62836	0.54797	1	0.57296	0.53588	1	0.60066	0.54192	1	0.52259	0.73375	20.34142	1.13595	1	0.79192	0.76242	19.11093	1.14362	1	0.00499	-0.04728	0.63940	0.00388	1	0.07060	-0.05242	0.63364	0.00381	1	0.08008	0.63056	0	
183113	1242.22778	935303571211	0.59999	0.52809	1242.08704	0.14075	697	1	0.63678	0.54881	1	0.58364	0.50760	1	0.61021	0.52821	1	0.52214	0.73425	19.87505	1.14362	1	0.79117	0.76264	19.43658	1.15130	1	0.00499	-0.04728	0.63940	0.00397	1	0.07060	-0.05242	0.63364	0.00380	1	0.08008	0.63056	0	
183114	1242.23450	935303637587	0.59931	0.52900	1242.08704	0.14746	697	1	0.59262	0.53685	1	0.57610	0.56130	1	0.58436	0.54907	1	0.52163	0.73493	20.19447	1.15130	1	0.79016	0.76305	18.96829	1.15898	1	0.00499	-0.04728	0.63940	0.00391	1	0.07060	-0.05242	0.63364	0.00364	1	0.08008	0.63056	0	
183115	1242.24121	935303704759	0.59869	0.52976	1242.08704	0.15417	697	1	0.59297	0.53314	1	0.57610	0.56130	1	0.58454	0.54722	1	0.52117	0.73554	20.98103	1.15898	1	0.78956	0.76430	16.66382	1.15898	1	0.00472	-0.04776	0.64260	0.00388	1	0.06898	-0.05174	0.62369	0.00390	1	0.08008	0.63056	0	
183116	1242.24792	935303771645	0.59887	0.54670	1242.08704	0.16089	697	1	0.59297	0.53314	0	0.60320	0.95316	1	0.60320	0.95316	1	0.52117	0.73554	20.98103	1.15898	0	0.52093	0.74069	12.32486	1.15130	1	0.00472	-0.04776	0.64260	0.00388	1	0.06898	-0.05174	0.62369	0.00311	1	0.08008	0.63056	0	
183117	1242.25464	935303838975	0.59887	0.54670	1242.08704	0.16760	697	1	0.59297	0.53314	0	0.60320	0.95316	0	0.60320	0.95316	0	0.52117	0.73554	20.98103	1.15130	0	0.52093	0.74069	12.32486	1.14362	0	0.00472	-0.04776	0.64260	0.00388	1	0.06898	-0.05174	0.62369	0.00311	1	0.08008	0.63056	0	
