CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
456718	3072.87671	4119444716815	0.46803	0.60177	3072.71582	0.16089	4606	1	0.54721	0.67894	1	0.36927	0.64860	1	0.45824	0.66377	1	0.45744	0.67105	13.42906	0.96647	1	0.71667	0.67441	14.68369	0.95362	1	-0.00944	-0.03307	0.60563	0.00291	1	0.05041	-0.03353	0.60249	0.00324	1	0.28164	0.02431	0	0
456719	3072.88330	4119444783128	0.46811	0.60349	3072.71582	0.16748	4606	1	0.56109	0.66781	1	0.37940	0.62526	1	0.47025	0.64653	1	0.45742	0.67102	13.30326	0.94765	1	0.71700	0.67434	14.78798	0.93481	1	-0.00944	-0.03307	0.60563	0.00285	1	0.05041	-0.03353	0.60249	0.00325	1	0.28164	0.02431	0	START_TRIAL
456720	3072.89014	4119444850724	0.46825	0.60526	3072.71582	0.17432	4606	1	0.56386	0.67496	1	0.37976	0.62742	1	0.47181	0.65119	1	0.45789	0.67108	13.01721	0.93481	1	0.71708	0.67436	14.96660	0.92804	1	-0.00956	-0.03360	0.61622	0.00293	1	0.05200	-0.03455	0.62089	0.00320	1	0.28164	0.02431	0	
456721	3072.89648	4119444914277	0.46779	0.60732	3072.71582	0.18066	4606	1	0.55132	0.69288	1	0.35959	0.63303	1	0.45546	0.66296	1	0.45797	0.67115	13.03283	0.93401	1	0.71717	0.67454	15.08593	0.94010	1	-0.00956	-0.03360	0.61622	0.00302	1	0.05200	-0.03455	0.62089	0.00322	1	0.28164	0.02431	0	
456722	3072.90332	4119444982318	0.46779	0.60822	3072.71582	0.18750	4606	1	0.55299	0.62609	1	0.38229	0.64076	1	0.46764	0.63342	1	0.45806	0.67111	13.16576	0.94607	1	0.71722	0.67446	15.03645	0.95215	1	-0.00956	-0.03360	0.61622	0.00297	1	0.05200	-0.03455	0.62089	0.00328	1	0.28164	0.02431	0	
456723	3072.90991	4119445048832	0.46773	0.60891	3072.71582	0.19409	4606	1	0.55032	0.61889	1	0.38200	0.63899	1	0.46616	0.62894	1	0.45829	0.67115	13.29666	0.95812	1	0.71741	0.67442	15.08310	0.95812	1	-0.00955	-0.03390	0.62165	0.00300	1	0.05029	-0.03333	0.59889	0.00329	1	0.28164	0.02431	0	
456724	3072.91675	4119445117524	0.46700	0.60937	3072.71582	0.20093	4606	1	0.52299	0.61142	1	0.36704	0.63504	1	0.44502	0.62323	1	0.45808	0.67119	13.19910	0.95812	1	0.71743	0.67444	15.07215	0.95203	1	-0.00955	-0.03390	0.62165	0.00300	1	0.05029	-0.03333	0.59889	0.00327	1	0.28164	0.02431	0	
456725	3072.92334	4119445183698	0.46655	0.60969	3072.71582	0.20752	4606	1	0.53589	0.59983	1	0.36915	0.63943	1	0.45252	0.61963	1	0.45817	0.67112	13.49341	0.95203	1	0.71762	0.67436	15.40788	0.94595	1	-0.00955	-0.03390	0.62165	0.00295	1	0.05029	-0.03333	0.59889	0.00329	1	0.28164	0.02431	0	
456726	3072.93018	4119445251168	0.46015	0.63461	3072.71582	0.20752	4606	0	0.53732	0.60358	1	0.36915	0.63943	1	0.45323	0.62151	1	0.45850	0.67084	12.88455	0.94595	1	0.71792	0.67434	14.89400	0.94595	1	-0.00960	-0.03439	0.63064	0.00289	1	0.05223	-0.03458	0.62143	0.00320	1	0.28164	0.02431	0	
456727	3072.93677	4119445317241	0.46762	0.62771	3072.71582	0.20752	4606	0	0.54380	0.60395	1	0.40639	0.63768	1	0.47509	0.62081	1	0.45865	0.67085	13.11218	0.94595	1	0.71802	0.67454	14.94719	0.95203	1	-0.00960	-0.03439	0.63064	0.00290	1	0.05223	-0.03458	0.62143	0.00322	1	0.28164	0.02431	0	
456728	3072.94336	4119445384242	0.46863	0.62038	3072.71582	0.20752	4606	0	0.55951	0.57710	1	0.38180	0.63435	1	0.47065	0.60572	1	0.45885	0.67083	13.07904	0.95203	1	0.71805	0.67461	14.90787	0.95812	1	-0.00960	-0.03439	0.63064	0.00294	1	0.05223	-0.03458	0.62143	0.00325	1	0.28164	0.02431	0	
456729	3072.95020	4119445451144	0.46894	0.61600	3072.93018	0.02002	4607	1	0.55820	0.57315	1	0.38150	0.63251	1	0.46985	0.60283	1	0.45880	0.67084	13.12904	0.95812	1	0.71814	0.67458	15.50648	0.96421	1	-0.00948	-0.03419	0.62872	0.00292	1	0.05217	-0.03448	0.61962	0.00320	1	0.28164	0.02431	0	
456730	3072.95703	4119445519429	0.46333	0.61463	3072.93018	0.02686	4607	1	0.50380	0.58231	1	0.37798	0.63607	1	0.44089	0.60919	1	0.45885	0.67095	13.15148	0.96421	1	0.71829	0.67460	15.35449	0.96421	1	-0.00948	-0.03419	0.62872	0.00287	1	0.05217	-0.03448	0.61962	0.00324	1	0.28164	0.02431	0	
456731	3072.96387	4119445587556	0.46342	0.61596	3072.93018	0.03369	4607	1	0.52647	0.61257	1	0.40125	0.63260	1	0.46386	0.62258	1	0.45887	0.67100	13.28301	0.96421	1	0.71839	0.67465	15.44239	0.96421	1	-0.00948	-0.03419	0.62872	0.00286	1	0.05217	-0.03448	0.61962	0.00322	1	0.28164	0.02431	0	
456732	3072.97046	4119445654076	0.46349	0.61704	3072.93018	0.04028	4607	1	0.52647	0.61257	1	0.40143	0.63442	1	0.46395	0.62350	1	0.45902	0.67085	13.60148	0.96421	1	0.71840	0.67474	15.75125	0.95812	1	-0.00939	-0.03432	0.62946	0.00287	1	0.05073	-0.03350	0.60194	0.00318	1	0.28164	0.02431	0	
456733	3072.97705	4119445721462	0.46075	0.61593	3072.93018	0.04688	4607	1	0.50012	0.59536	1	0.38307	0.62101	1	0.44159	0.60818	1	0.45921	0.67092	13.47405	0.95812	1	0.71855	0.67467	15.73264	0.95203	1	-0.00939	-0.03432	0.62946	0.00288	1	0.05073	-0.03350	0.60194	0.00310	1	0.28164	0.02431	0	
456734	3072.98389	4119445788345	0.46264	0.61301	3072.93018	0.05371	4607	1	0.55516	0.57036	1	0.40024	0.60888	1	0.47770	0.58962	1	0.45954	0.67087	13.10777	0.95203	1	0.71866	0.67469	15.49693	0.94595	1	-0.00939	-0.03432	0.62946	0.00294	1	0.05073	-0.03350	0.60194	0.00311	1	0.28164	0.02431	0	
456735	3072.99048	4119445855229	0.46421	0.61087	3072.93018	0.06030	4607	1	0.55649	0.57434	1	0.40024	0.60888	1	0.47837	0.59161	1	0.45958	0.67095	13.25545	0.94595	1	0.71865	0.67474	15.47038	0.94595	1	-0.00912	-0.03356	0.61717	0.00290	1	0.05174	-0.03412	0.61227	0.00313	1	0.28164	0.02431	0	
456736	3072.99731	4119445922062	0.46324	0.61225	3072.93018	0.06714	4607	1	0.51760	0.61226	1	0.38954	0.63999	1	0.45357	0.62613	1	0.45964	0.67120	12.98188	0.94595	1	0.71881	0.67460	15.41375	0.95203	1	-0.00912	-0.03356	0.61717	0.00306	1	0.05174	-0.03412	0.61227	0.00324	1	0.28164	0.02431	0	
456737	3073.00391	4119445989025	0.46296	0.61358	3072.93018	0.07373	4607	1	0.52379	0.62710	1	0.39579	0.62919	1	0.45979	0.62815	1	0.45961	0.67117	13.10456	0.95203	1	0.71906	0.67456	15.76882	0.95812	1	-0.00912	-0.03356	0.61717	0.00300	1	0.05174	-0.03412	0.61227	0.00324	1	0.28164	0.02431	0	
456738	3073.01074	4119446056379	0.46272	0.61477	3072.93018	0.08057	4607	1	0.52377	0.62703	1	0.39601	0.63102	1	0.45989	0.62902	1	0.45993	0.67125	13.10546	0.95215	1	0.71911	0.67503	15.88994	0.95215	1	-0.00888	-0.03291	0.60445	0.00301	1	0.05137	-0.03398	0.60741	0.00326	1	0.28164	0.02431	0	
456739	3073.01733	4119446123016	0.46267	0.61765	3072.93018	0.08716	4607	1	0.55127	0.64188	1	0.37281	0.66833	1	0.46204	0.65511	1	0.46019	0.67124	13.32174	0.94618	1	0.71918	0.67504	15.65088	0.94010	1	-0.00888	-0.03291	0.60445	0.00308	1	0.05137	-0.03398	0.60741	0.00331	1	0.28164	0.02431	0	
